listing_id,date,price,property_type,room_type,accomodates,bedrooms,beds
12752072,2022-01-27,72.0,Entire rental unit,Entire home/apt,4,2.0,2.0
12752072,2022-05-30,77.0,Entire rental unit,Entire home/apt,4,2.0,2.0
12752072,2022-03-09,74.0,Entire rental unit,Entire home/apt,4,2.0,2.0
40998197,2022-02-20,90.0,Entire rental unit,Entire home/apt,4,2.0,2.0
40998197,2022-11-21,95.0,Entire rental unit,Entire home/apt,4,2.0,2.0
40998197,2022-04-30,120.0,Entire rental unit,Entire home/apt,4,2.0,2.0
44091608,2022-04-24,62.0,Entire rental unit,Entire home/apt,2,1.0,3.0
44091608,2022-01-09,58.0,Entire rental unit,Entire home/apt,2,1.0,3.0
44091608,2022-02-02,65.0,Entire rental unit,Entire home/apt,2,1.0,3.0
44091608,2022-03-11,66.0,Entire rental unit,Entire home/apt,2,1.0,3.0
44091608,2022-01-06,70.0,Entire rental unit,Entire home/apt,2,1.0,3.0
23217525,2022-01-21,99.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-04-04,49.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-12-25,79.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-07-28,149.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-09-20,59.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-08-26,139.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2021-12-31,119.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-01-04,46.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-05-20,129.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-07-10,64.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2021-12-26,69.0,Entire rental unit,Entire home/apt,9,1.0,3.0
23217525,2022-01-01,89.0,Entire rental unit,Entire home/apt,9,1.0,3.0
46669531,2022-02-17,85.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-05-02,79.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-12-06,90.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-10-23,93.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-12-16,92.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-08-01,81.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-04-05,86.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-03-08,83.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2021-12-31,99.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-01-29,87.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-10-08,88.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-03-02,82.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-11-17,91.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-10-12,84.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2021-12-29,89.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46669531,2022-09-29,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
5026455,2022-06-27,160.0,Entire rental unit,Entire home/apt,4,2.0,2.0
5026455,2022-05-14,199.0,Entire rental unit,Entire home/apt,4,2.0,2.0
43957037,2022-01-13,199.0,Entire townhouse,Entire home/apt,10,3.0,3.0
27195796,2022-11-16,133.0,Entire rental unit,Entire home/apt,5,2.0,3.0
27195796,2021-12-31,139.0,Entire rental unit,Entire home/apt,5,2.0,3.0
32782208,2022-11-02,32.0,Entire rental unit,Entire home/apt,2,2.0,1.0
4322521,2022-10-08,156.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-03-10,127.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-06-05,133.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-08-06,167.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-05-07,199.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-06-04,161.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-08-08,138.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-08-18,144.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-01-11,121.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-05-22,190.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-07-22,173.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-01-17,115.0,Entire rental unit,Entire home/apt,8,2.0,3.0
4322521,2022-05-09,179.0,Entire rental unit,Entire home/apt,8,2.0,3.0
53591561,2022-05-28,120.0,Entire townhouse,Entire home/apt,5,3.0,3.0
37148200,2022-05-23,45.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-08-11,50.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-06-03,46.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-07-18,49.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-09-05,48.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-03-04,47.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-08-06,52.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-02-19,58.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-04-03,51.0,Entire rental unit,Entire home/apt,2,1.0,1.0
37148200,2022-04-09,60.0,Entire rental unit,Entire home/apt,2,1.0,1.0
51339935,2022-02-02,75.0,Entire rental unit,Entire home/apt,4,2.0,3.0
36469302,2022-08-16,68.0,Entire rental unit,Entire home/apt,2,1.0,1.0
30688137,2022-10-15,130.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-01-19,100.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-03-11,125.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-03-05,135.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-05-25,110.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-01-29,120.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2021-12-26,140.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2021-12-31,199.0,Entire rental unit,Entire home/apt,6,2.0,2.0
30688137,2022-01-01,150.0,Entire rental unit,Entire home/apt,6,2.0,2.0
48388839,2022-07-03,64.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-10-20,59.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-07-16,139.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-05-01,49.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-03-04,129.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-07-24,149.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-01-21,99.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2021-12-26,69.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-05-07,160.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-01-15,89.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48388839,2022-12-22,79.0,Entire rental unit,Entire home/apt,12,2.0,3.0
46219715,2022-01-10,199.0,Entire rental unit,Entire home/apt,6,2.0,3.0
26347234,2022-06-17,37.0,Entire rental unit,Entire home/apt,2,1.0,1.0
35191921,2022-04-12,57.0,Entire loft,Entire home/apt,6,2.0,3.0
35191921,2022-08-27,60.0,Entire loft,Entire home/apt,6,2.0,3.0
35191921,2021-12-30,110.0,Entire loft,Entire home/apt,6,2.0,3.0
35191921,2022-01-06,63.0,Entire loft,Entire home/apt,6,2.0,3.0
35191921,2021-12-27,70.0,Entire loft,Entire home/apt,6,2.0,3.0
35191921,2021-12-28,80.0,Entire loft,Entire home/apt,6,2.0,3.0
19615621,2022-10-08,60.0,Entire rental unit,Entire home/apt,2,1.0,1.0
28364295,2022-05-07,99.0,Entire rental unit,Entire home/apt,4,2.0,2.0
28364295,2022-02-21,59.0,Entire rental unit,Entire home/apt,4,2.0,2.0
7067067,2022-03-23,48.0,Private room in townhouse,Private room,2,1.0,1.0
7067067,2022-03-19,52.0,Private room in townhouse,Private room,2,1.0,1.0
51686228,2022-12-05,110.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
27288680,2022-03-30,30.0,Private room in rental unit,Private room,1,1.0,1.0
27288680,2022-08-08,31.0,Private room in rental unit,Private room,1,1.0,1.0
44833731,2022-07-18,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44833731,2022-08-19,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
44833731,2021-12-26,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
1184623,2022-05-25,173.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-06-10,186.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-01-18,170.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-11-16,191.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-08-12,190.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-06-01,178.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-03-12,174.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-04-16,171.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2021-12-27,172.0,Entire loft,Entire home/apt,5,2.0,2.0
1184623,2022-02-19,177.0,Entire loft,Entire home/apt,5,2.0,2.0
26457685,2022-03-22,70.0,Entire rental unit,Entire home/apt,3,1.0,3.0
26457685,2022-08-05,71.0,Entire rental unit,Entire home/apt,3,1.0,3.0
26457685,2022-08-06,72.0,Entire rental unit,Entire home/apt,3,1.0,3.0
30458552,2022-12-13,34.0,Private room in residential home,Private room,2,1.0,1.0
51902660,2022-09-30,69.0,Shared room in bed and breakfast,Shared room,6,1.0,3.0
51902660,2022-04-25,29.0,Shared room in bed and breakfast,Shared room,6,1.0,3.0
32841697,2022-10-29,82.0,Entire rental unit,Entire home/apt,2,1.0,1.0
32841697,2022-07-07,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
35218442,2022-05-23,70.0,Entire condominium (condo),Entire home/apt,5,1.0,1.0
8751883,2022-10-21,199.0,Entire residential home,Entire home/apt,16,3.0,3.0
3025379,2022-12-10,140.0,Entire townhouse,Entire home/apt,6,3.0,3.0
2682808,2022-09-13,30.0,Private room in townhouse,Private room,2,1.0,1.0
2682808,2022-07-08,34.0,Private room in townhouse,Private room,2,1.0,1.0
2682808,2022-01-13,33.0,Private room in townhouse,Private room,2,1.0,1.0
2682808,2021-12-31,35.0,Private room in townhouse,Private room,2,1.0,1.0
2682808,2021-12-30,32.0,Private room in townhouse,Private room,2,1.0,1.0
2682808,2022-01-02,38.0,Private room in townhouse,Private room,2,1.0,1.0
47051180,2022-11-05,130.0,Entire rental unit,Entire home/apt,3,2.0,3.0
47051180,2022-03-25,188.0,Entire rental unit,Entire home/apt,3,2.0,3.0
42791559,2022-07-03,70.0,Entire rental unit,Entire home/apt,2,1.0,1.0
42791559,2022-01-28,71.0,Entire rental unit,Entire home/apt,2,1.0,1.0
42791559,2022-04-02,73.0,Entire rental unit,Entire home/apt,2,1.0,1.0
42791559,2022-02-26,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
36937227,2022-12-13,116.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-05-20,110.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-05-18,90.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-06-01,145.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2021-12-31,165.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-01-08,105.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-07-09,199.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-01-09,65.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-01-14,120.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2021-12-30,85.0,Entire rental unit,Entire home/apt,4,1.0,1.0
36937227,2022-01-02,80.0,Entire rental unit,Entire home/apt,4,1.0,1.0
46633313,2022-07-09,165.0,Entire residential home,Entire home/apt,4,2.0,2.0
15467146,2022-06-25,70.0,Private room in rental unit,Private room,2,1.0,2.0
29565513,2022-07-26,79.0,Entire rental unit,Entire home/apt,4,1.0,2.0
29565513,2022-03-13,100.0,Entire rental unit,Entire home/apt,4,1.0,2.0
22134240,2022-09-05,66.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-03-18,60.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-01-20,61.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-06-03,63.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-01-25,64.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-06-21,62.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-09-23,68.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-08-18,69.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-08-30,67.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-07-29,72.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-09-14,65.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-07-22,71.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-08-20,73.0,Entire rental unit,Entire home/apt,4,2.0,3.0
22134240,2022-07-15,70.0,Entire rental unit,Entire home/apt,4,2.0,3.0
36671122,2021-12-26,42.0,Private room in residential home,Private room,3,1.0,2.0
36671122,2022-09-24,43.0,Private room in residential home,Private room,3,1.0,2.0
36671122,2022-11-10,44.0,Private room in residential home,Private room,3,1.0,2.0
45944698,2022-02-09,35.0,Private room in rental unit,Private room,2,1.0,1.0
36667763,2022-04-15,170.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-10,127.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-26,133.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-01-18,75.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-07,115.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-21,161.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-29,189.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-29,122.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-07-25,121.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-14,181.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-06-29,125.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-07-27,120.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-27,159.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-02,132.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-09,158.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-18,154.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-06-04,166.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-06-13,129.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-08,199.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-16,114.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-10-23,150.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-01-13,98.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-01-08,117.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-12-19,144.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-14,151.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-12-12,143.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-07-01,155.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-26,152.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-17,128.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-22,118.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-11-01,183.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-27,116.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-08,156.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-06,139.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-16,174.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-09,171.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-06,124.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-12-23,175.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2021-12-27,107.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-05,138.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-11-21,147.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-06-05,130.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-09,100.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-29,164.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-10-30,187.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-10,113.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-11,145.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-01,148.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-30,123.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-03-08,99.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-11-08,153.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-11-27,192.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-23,196.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-05-30,131.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-09-07,135.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-08-19,137.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-04-23,177.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36667763,2022-12-14,141.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
50648718,2022-05-28,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
48418527,2022-09-30,129.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-04-04,49.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-07-17,149.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-01-08,89.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-12-01,59.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-08-03,64.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-12-22,79.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-01-03,46.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-07-19,99.0,Entire rental unit,Entire home/apt,12,2.0,3.0
48418527,2022-07-08,139.0,Entire rental unit,Entire home/apt,12,2.0,3.0
36098300,2022-04-17,159.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-24,148.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-05-29,158.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-07-23,199.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-01-21,135.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-11-14,184.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-01-10,115.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-28,152.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-21,191.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-02-20,121.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-01-14,136.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-10-25,193.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-07-25,161.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-05-03,175.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-09,150.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-11-29,182.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-17,146.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-11-08,192.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-06-07,162.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-30,154.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-12-13,178.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-07,122.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-01-15,141.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-09,130.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-04-28,166.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-02-11,140.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-04-03,153.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-02-26,167.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-01-05,116.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-12,179.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-28,155.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-19,187.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-04-25,163.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-07-02,197.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-26,194.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-13,183.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-07-27,151.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-08,145.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-25,189.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-05-09,196.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-06-27,156.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-11,190.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-05-15,160.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-09-15,186.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-02-28,124.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-04-21,168.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-06-11,198.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-03,128.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-02,123.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-11-16,185.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-12-15,181.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-03-13,139.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-06-05,171.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-08-06,174.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
36098300,2022-12-05,177.0,Entire serviced apartment,Entire home/apt,2,1.0,1.0
19062948,2022-07-31,49.0,Entire rental unit,Entire home/apt,2,1.0,2.0
19062948,2022-10-29,53.0,Entire rental unit,Entire home/apt,2,1.0,2.0
19062948,2021-12-26,54.0,Entire rental unit,Entire home/apt,2,1.0,2.0
40099953,2022-01-14,120.0,Entire rental unit,Entire home/apt,4,2.0,3.0
40099953,2021-12-30,140.0,Entire rental unit,Entire home/apt,4,2.0,3.0
51663397,2022-02-25,105.0,Entire condominium (condo),Entire home/apt,6,3.0,3.0
39439450,2022-11-07,160.0,Entire rental unit,Entire home/apt,4,2.0,3.0
6584668,2022-08-04,199.0,Entire townhouse,Entire home/apt,10,3.0,3.0
46447673,2022-01-03,80.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-12-19,67.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-01-15,85.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-01-29,77.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-08-18,75.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2021-12-26,65.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-01-01,88.0,Entire rental unit,Entire home/apt,2,1.0,1.0
46447673,2022-01-30,72.0,Entire rental unit,Entire home/apt,2,1.0,1.0
53353872,2022-11-02,198.0,Entire loft,Entire home/apt,4,2.0,2.0
53353872,2022-08-12,199.0,Entire loft,Entire home/apt,4,2.0,2.0
23033176,2022-01-04,59.0,Entire rental unit,Entire home/apt,2,1.0,2.0
27654970,2022-04-13,150.0,Entire rental unit,Entire home/apt,7,2.0,3.0
27654970,2022-02-13,160.0,Entire rental unit,Entire home/apt,7,2.0,3.0
27654970,2021-12-28,180.0,Entire rental unit,Entire home/apt,7,2.0,3.0
27654970,2021-12-30,199.0,Entire rental unit,Entire home/apt,7,2.0,3.0
9913124,2022-01-18,165.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-10-10,199.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-02-12,173.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-05-07,181.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-01-21,168.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-06-13,188.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-08-09,189.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-03-26,185.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-01-01,192.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-05-04,187.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2021-12-26,167.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-03-12,193.0,Entire loft,Entire home/apt,6,1.0,3.0
9913124,2022-08-04,190.0,Entire loft,Entire home/apt,6,1.0,3.0
45857571,2022-03-06,70.0,Entire condominium (condo),Entire home/apt,2,1.0,1.0
